"qualifying_code","exclude_if_any"
"262","158.9"
"262","158.90"
"262","158.91"
"262","158.92"
"262","158.93"
"262","158.94"
"262","158.95"
"262","158.96"
"262","158.97"
"262","158.98"
"262","158.99"
"262","159"
"262","159.0"
"262","159.00"
"262","159.01"
"262","159.02"
"262","159.03"
"262","159.04"
"262","159.05"
"262","159.06"
"262","159.07"
"262","159.08"
"262","159.09"
"262","159.1"
"262","159.10"
"262","159.11"
"262","159.12"
"262","159.13"
"262","159.14"
"262","159.15"
"262","159.16"
"262","159.17"
"262","159.18"
"262","159.19"
"262","159.2"
"262","159.20"
"262","159.21"
"262","159.22"
"262","159.23"
"262","159.24"
"262","159.25"
"262","159.26"
"262","159.27"
"262","159.28"
"262","159.29"
"262","159.3"
"262","159.30"
"262","159.31"
"262","159.32"
"262","159.33"
"262","159.34"
"262","159.35"
"262","159.36"
"262","159.37"
"262","159.38"
"262","159.39"
"262","159.4"
"262","159.40"
"262","159.41"
"262","159.42"
"262","159.43"
"262","159.44"
"262","159.45"
"262","159.46"
"262","159.47"
"262","159.48"
"262","159.49"
"262","159.5"
"262","159.50"
"262","159.51"
"262","159.52"
"262","159.53"
"262","159.54"
"262","159.55"
"262","159.56"
"262","159.57"
"262","159.58"
"262","159.59"
"262","159.6"
"262","159.60"
"262","159.61"
"262","159.62"
"262","159.63"
"262","159.64"
"262","159.65"
"262","159.66"
"262","159.67"
"262","159.68"
"262","159.69"
"262","159.7"
"262","159.70"
"262","159.71"
"262","159.72"
"262","159.73"
"262","159.74"
"262","159.75"
"262","159.76"
"262","159.77"
"262","159.78"
"262","159.79"
"262","159.8"
"262","159.80"
"262","159.81"
"262","159.82"
"262","159.83"
"262","159.84"
"262","159.85"
"262","159.86"
"262","159.87"
"262","159.88"
"262","159.89"
"262","159.9"
"262","159.90"
"262","159.91"
"262","159.92"
"262","159.93"
"262","159.94"
"262","159.95"
"262","159.96"
"262","159.97"
"262","159.98"
"262","159.99"
"262","160"
"262","160.0"
"262","160.00"
"262","160.01"
"262","160.02"
"262","160.03"
"262","160.04"
"262","160.05"
"262","160.06"
"262","160.07"
"262","160.08"
"262","160.09"
"262","160.1"
"262","160.10"
"262","160.11"
"262","160.12"
"262","160.13"
"262","160.14"
"262","160.15"
"262","160.16"
"262","160.17"
"262","160.18"
"262","160.19"
"262","160.2"
"262","160.20"
"262","160.21"
"262","160.22"
"262","160.23"
"262","160.24"
"262","160.25"
"262","160.26"
"262","160.27"
"262","160.28"
"262","160.29"
"262","160.3"
"262","160.30"
"262","160.31"
"262","160.32"
"262","160.33"
"262","160.34"
"262","160.35"
"262","160.36"
"262","160.37"
"262","160.38"
"262","160.39"
"262","160.4"
"262","160.40"
"262","160.41"
"262","160.42"
"262","160.43"
"262","160.44"
"262","160.45"
"262","160.46"
"262","160.47"
"262","160.48"
"262","160.49"
"262","160.5"
"262","160.50"
"262","160.51"
"262","160.52"
"262","160.53"
"262","160.54"
"262","160.55"
"262","160.56"
"262","160.57"
"262","160.58"
"262","160.59"
"262","160.6"
"262","160.60"
"262","160.61"
"262","160.62"
"262","160.63"
"262","160.64"
"262","160.65"
"262","160.66"
"262","160.67"
"262","160.68"
"262","160.69"
"262","160.7"
"262","160.70"
"262","160.71"
"262","160.72"
"262","160.73"
"262","160.74"
"262","160.75"
"262","160.76"
"262","160.77"
"262","160.78"
"262","160.79"
"262","160.8"
"262","160.80"
"262","160.81"
"262","160.82"
"262","160.83"
"262","160.84"
"262","160.85"
"262","160.86"
"262","160.87"
"262","160.88"
"262","160.89"
"262","160.9"
"262","160.90"
"262","160.91"
"262","160.92"
"262","160.93"
"262","160.94"
"262","160.95"
"262","160.96"
"262","160.97"
"262","160.98"
"262","160.99"
"262","161"
"262","161.0"
"262","161.00"
"262","161.01"
"262","161.02"
"262","161.03"
"262","161.04"
"262","161.05"
"262","161.06"
"262","161.07"
"262","161.08"
"262","161.09"
"262","161.1"
"262","161.10"
"262","161.11"
"262","161.12"
"262","161.13"
"262","161.14"
"262","161.15"
"262","161.16"
"262","161.17"
"262","161.18"
"262","161.19"
"262","161.2"
"262","161.20"
"262","161.21"
"262","161.22"
"262","161.23"
"262","161.24"
"262","161.25"
"262","161.26"
"262","161.27"
"262","161.28"
"262","161.29"
"262","161.3"
"262","161.30"
"262","161.31"
"262","161.32"
"262","161.33"
"262","161.34"
"262","161.35"
"262","161.36"
"262","161.37"
"262","161.38"
"262","161.39"
"262","161.4"
"262","161.40"
"262","161.41"
"262","161.42"
"262","161.43"
"262","161.44"
"262","161.45"
"262","161.46"
"262","161.47"
"262","161.48"
"262","161.49"
"262","161.5"
"262","161.50"
"262","161.51"
"262","161.52"
"262","161.53"
"262","161.54"
"262","161.55"
"262","161.56"
"262","161.57"
"262","161.58"
"262","161.59"
"262","161.6"
"262","161.60"
"262","161.61"
"262","161.62"
"262","161.63"
"262","161.64"
"262","161.65"
"262","161.66"
"262","161.67"
"262","161.68"
"262","161.69"
"262","161.7"
"262","161.70"
"262","161.71"
"262","161.72"
"262","161.73"
"262","161.74"
"262","161.75"
"262","161.76"
"262","161.77"
"262","161.78"
"262","161.79"
"262","161.8"
"262","161.80"
"262","161.81"
"262","161.82"
"262","161.83"
"262","161.84"
"262","161.85"
"262","161.86"
"262","161.87"
"262","161.88"
"262","161.89"
"262","161.9"
"262","161.90"
"262","161.91"
"262","161.92"
"262","161.93"
"262","161.94"
"262","161.95"
"262","161.96"
"262","161.97"
"262","161.98"
"262","161.99"
"262","162"
"262","162.0"
"262","162.00"
"262","162.01"
"262","162.02"
"262","162.03"
"262","162.04"
"262","162.05"
"262","162.06"
"262","162.07"
"262","162.08"
"262","162.09"
"262","162.1"
"262","162.10"
"262","162.11"
"262","162.12"
"262","162.13"
"262","162.14"
"262","162.15"
"262","162.16"
"262","162.17"
"262","162.18"
"262","162.19"
"262","162.2"
"262","162.20"
"262","162.21"
"262","162.22"
"262","162.23"
"262","162.24"
"262","162.25"
"262","162.26"
"262","162.27"
"262","162.28"
"262","162.29"
"262","162.3"
"262","162.30"
"262","162.31"
"262","162.32"
"262","162.33"
"262","162.34"
"262","162.35"
"262","162.36"
"262","162.37"
"262","162.38"
"262","162.39"
"262","162.4"
"262","162.40"
"262","162.41"
"262","162.42"
"262","162.43"
"262","162.44"
"262","162.45"
"262","162.46"
"262","162.47"
"262","162.48"
"262","162.49"
"262","162.5"
"262","162.50"
"262","162.51"
"262","162.52"
"262","162.53"
"262","162.54"
"262","162.55"
"262","162.56"
"262","162.57"
"262","162.58"
"262","162.59"
"262","162.6"
"262","162.60"
"262","162.61"
"262","162.62"
"262","162.63"
"262","162.64"
"262","162.65"
"262","162.66"
"262","162.67"
"262","162.68"
"262","162.69"
"262","162.7"
"262","162.70"
"262","162.71"
"262","162.72"
"262","162.73"
"262","162.74"
"262","162.75"
"262","162.76"
"262","162.77"
"262","162.78"
"262","162.79"
"262","162.8"
"262","162.80"
"262","162.81"
"262","162.82"
"262","162.83"
"262","162.84"
"262","162.85"
"262","162.86"
"262","162.87"
"262","162.88"
"262","162.89"
"262","162.9"
"262","162.90"
"262","162.91"
"262","162.92"
"262","162.93"
"262","162.94"
"262","162.95"
"262","162.96"
"262","162.97"
"262","162.98"
"262","162.99"
"262","163"
"262","163.0"
"262","163.00"
"262","163.01"
"262","163.02"
"262","163.03"
"262","163.04"
"262","163.05"
"262","163.06"
"262","163.07"
"262","163.08"
"262","163.09"
"262","163.1"
"262","163.10"
"262","163.11"
"262","163.12"
"262","163.13"
"262","163.14"
"262","163.15"
"262","163.16"
"262","163.17"
"262","163.18"
"262","163.19"
"262","163.2"
"262","163.20"
"262","163.21"
"262","163.22"
"262","163.23"
"262","163.24"
"262","163.25"
"262","163.26"
"262","163.27"
"262","163.28"
"262","163.29"
"262","163.3"
"262","163.30"
"262","163.31"
"262","163.32"
"262","163.33"
"262","163.34"
"262","163.35"
"262","163.36"
"262","163.37"
"262","163.38"
"262","163.39"
"262","163.4"
"262","163.40"
"262","163.41"
"262","163.42"
"262","163.43"
"262","163.44"
"262","163.45"
"262","163.46"
"262","163.47"
"262","163.48"
"262","163.49"
"262","163.5"
"262","163.50"
"262","163.51"
"262","163.52"
"262","163.53"
"262","163.54"
"262","163.55"
"262","163.56"
"262","163.57"
"262","163.58"
"262","163.59"
"262","163.6"
"262","163.60"
"262","163.61"
"262","163.62"
"262","163.63"
"262","163.64"
"262","163.65"
"262","163.66"
"262","163.67"
"262","163.68"
"262","163.69"
"262","163.7"
"262","163.70"
"262","163.71"
"262","163.72"
"262","163.73"
"262","163.74"
"262","163.75"
"262","163.76"
"262","163.77"
"262","163.78"
"262","163.79"
"262","163.8"
"262","163.80"
"262","163.81"
"262","163.82"
"262","163.83"
"262","163.84"
"262","163.85"
"262","163.86"
"262","163.87"
"262","163.88"
"262","163.89"
"262","163.9"
"262","163.90"
"262","163.91"
"262","163.92"
"262","163.93"
"262","163.94"
"262","163.95"
"262","163.96"
"262","163.97"
"262","163.98"
"262","163.99"
"262","164"
"262","164.0"
"262","164.00"
"262","164.01"
"262","164.02"
"262","164.03"
"262","164.04"
"262","164.05"
"262","164.06"
"262","164.07"
"262","164.08"
"262","164.09"
"262","164.1"
"262","164.10"
"262","164.11"
"262","164.12"
"262","164.13"
"262","164.14"
"262","164.15"
"262","164.16"
"262","164.17"
"262","164.18"
"262","164.19"
"262","164.2"
"262","164.20"
"262","164.21"
"262","164.22"
"262","164.23"
"262","164.24"
"262","164.25"
"262","164.26"
"262","164.27"
"262","164.28"
"262","164.29"
"262","164.3"
"262","164.30"
"262","164.31"
"262","164.32"
"262","164.33"
"262","164.34"
"262","164.35"
"262","164.36"
"262","164.37"
"262","164.38"
"262","164.39"
"262","164.4"
"262","164.40"
"262","164.41"
"262","164.42"
"262","164.43"
"262","164.44"
"262","164.45"
"262","164.46"
"262","164.47"
"262","164.48"
"262","164.49"
"262","164.5"
"262","164.50"
"262","164.51"
"262","164.52"
"262","164.53"
"262","164.54"
"262","164.55"
"262","164.56"
"262","164.57"
"262","164.58"
"262","164.59"
"262","164.6"
"262","164.60"
"262","164.61"
"262","164.62"
"262","164.63"
"262","164.64"
"262","164.65"
"262","164.66"
"262","164.67"
"262","164.68"
"262","164.69"
"262","164.7"
"262","164.70"
"262","164.71"
"262","164.72"
"262","164.73"
"262","164.74"
"262","164.75"
"262","164.76"
"262","164.77"
"262","164.78"
"262","164.79"
"262","164.8"
"262","164.80"
"262","164.81"
"262","164.82"
"262","164.83"
"262","164.84"
"262","164.85"
"262","164.86"
"262","164.87"
"262","164.88"
"262","164.89"
"262","164.9"
"262","164.90"
"262","164.91"
"262","164.92"
"262","164.93"
"262","164.94"
"262","164.95"
"262","164.96"
"262","164.97"
"262","164.98"
"262","164.99"
"262","165"
"262","165.0"
"262","165.00"
"262","165.01"
"262","165.02"
"262","165.03"
"262","165.04"
"262","165.05"
"262","165.06"
"262","165.07"
"262","165.08"
"262","165.09"
"262","165.1"
"262","165.10"
"262","165.11"
"262","165.12"
"262","165.13"
"262","165.14"
"262","165.15"
"262","165.16"
"262","165.17"
"262","165.18"
"262","165.19"
"262","165.2"
"262","165.20"
"262","165.21"
"262","165.22"
"262","165.23"
"262","165.24"
"262","165.25"
"262","165.26"
"262","165.27"
"262","165.28"
"262","165.29"
"262","165.3"
"262","165.30"
"262","165.31"
"262","165.32"
"262","165.33"
"262","165.34"
"262","165.35"
"262","165.36"
"262","165.37"
"262","165.38"
"262","165.39"
"262","165.4"
"262","165.40"
"262","165.41"
"262","165.42"
"262","165.43"
"262","165.44"
"262","165.45"
"262","165.46"
"262","165.47"
"262","165.48"
"262","165.49"
"262","165.5"
"262","165.50"
"262","165.51"
"262","165.52"
"262","165.53"
"262","165.54"
"262","165.55"
"262","165.56"
"262","165.57"
"262","165.58"
"262","165.59"
"262","165.6"
"262","165.60"
"262","165.61"
"262","165.62"
"262","165.63"
"262","165.64"
"262","165.65"
"262","165.66"
"262","165.67"
"262","165.68"
"262","165.69"
"262","165.7"
"262","165.70"
"262","165.71"
"262","165.72"
"262","165.73"
"262","165.74"
"262","165.75"
"262","165.76"
"262","165.77"
"262","165.78"
"262","165.79"
"262","165.8"
"262","165.80"
"262","165.81"
"262","165.82"
"262","165.83"
"262","165.84"
"262","165.85"
"262","165.86"
"262","165.87"
"262","165.88"
"262","165.89"
"262","165.9"
"262","165.90"
"262","165.91"
"262","165.92"
"262","165.93"
"262","165.94"
"262","165.95"
"262","165.96"
"262","165.97"
"262","165.98"
"262","165.99"
"262","166"
"262","166.0"
"262","166.00"
"262","166.01"
"262","166.02"
"262","166.03"
"262","166.04"
"262","166.05"
"262","166.06"
"262","166.07"
"262","166.08"
"262","166.09"
"262","166.1"
"262","166.10"
"262","166.11"
"262","166.12"
"262","166.13"
"262","166.14"
"262","166.15"
"262","166.16"
"262","166.17"
"262","166.18"
"262","166.19"
"262","166.2"
"262","166.20"
"262","166.21"
"262","166.22"
"262","166.23"
"262","166.24"
"262","166.25"
"262","166.26"
"262","166.27"
"262","166.28"
"262","166.29"
"262","166.3"
"262","166.30"
"262","166.31"
"262","166.32"
"262","166.33"
"262","166.34"
"262","166.35"
"262","166.36"
"262","166.37"
"262","166.38"
"262","166.39"
"262","166.4"
"262","166.40"
"262","166.41"
"262","166.42"
"262","166.43"
"262","166.44"
"262","166.45"
"262","166.46"
"262","166.47"
"262","166.48"
"262","166.49"
"262","166.5"
"262","166.50"
"262","166.51"
"262","166.52"
"262","166.53"
"262","166.54"
"262","166.55"
"262","166.56"
"262","166.57"
"262","166.58"
"262","166.59"
"262","166.6"
"262","166.60"
"262","166.61"
"262","166.62"
"262","166.63"
"262","166.64"
"262","166.65"
"262","166.66"
"262","166.67"
"262","166.68"
"262","166.69"
"262","166.7"
"262","166.70"
"262","166.71"
"262","166.72"
"262","166.73"
"262","166.74"
"262","166.75"
"262","166.76"
"262","166.77"
"262","166.78"
"262","166.79"
"262","166.8"
"262","166.80"
"262","166.81"
"262","166.82"
"262","166.83"
"262","166.84"
"262","166.85"
"262","166.86"
"262","166.87"
"262","166.88"
"262","166.89"
"262","166.9"
"262","166.90"
"262","166.91"
"262","166.92"
"262","166.93"
"262","166.94"
"262","166.95"
"262","166.96"
"262","166.97"
"262","166.98"
"262","166.99"
"262","167"
"262","167.0"
"262","167.00"
"262","167.01"
"262","167.02"
"262","167.03"
"262","167.04"
"262","167.05"
"262","167.06"
"262","167.07"
"262","167.08"
"262","167.09"
"262","167.1"
"262","167.10"
"262","167.11"
"262","167.12"
"262","167.13"
"262","167.14"
"262","167.15"
"262","167.16"
"262","167.17"
"262","167.18"
"262","167.19"
"262","167.2"
"262","167.20"
"262","167.21"
"262","167.22"
"262","167.23"
"262","167.24"
"262","167.25"
"262","167.26"
"262","167.27"
"262","167.28"
"262","167.29"
"262","167.3"
"262","167.30"
"262","167.31"
"262","167.32"
"262","167.33"
"262","167.34"
"262","167.35"
"262","167.36"
"262","167.37"
"262","167.38"
"262","167.39"
"262","167.4"
"262","167.40"
"262","167.41"
"262","167.42"
"262","167.43"
"262","167.44"
"262","167.45"
"262","167.46"
"262","167.47"
"262","167.48"
"262","167.49"
"262","167.5"
"262","167.50"
"262","167.51"
"262","167.52"
"262","167.53"
"262","167.54"
"262","167.55"
"262","167.56"
"262","167.57"
"262","167.58"
"262","167.59"
"262","167.6"
"262","167.60"
"262","167.61"
"262","167.62"
"262","167.63"
"262","167.64"
"262","167.65"
"262","167.66"
"262","167.67"
"262","167.68"
"262","167.69"
"262","167.7"
"262","167.70"
"262","167.71"
"262","167.72"
"262","167.73"
"262","167.74"
"262","167.75"
"262","167.76"
"262","167.77"
"262","167.78"
"262","167.79"
"262","167.8"
"262","167.80"
"262","167.81"
"262","167.82"
"262","167.83"
"262","167.84"
"262","167.85"
"262","167.86"
"262","167.87"
"262","167.88"
"262","167.89"
"262","167.9"
"262","167.90"
"262","167.91"
"262","167.92"
"262","167.93"
"262","167.94"
"262","167.95"
"262","167.96"
"262","167.97"
"262","167.98"
"262","167.99"
"262","168"
"262","168.0"
"262","168.00"
"262","168.01"
"262","168.02"
"262","168.03"
"262","168.04"
"262","168.05"
"262","168.06"
"262","168.07"
"262","168.08"
"262","168.09"
"262","168.1"
"262","168.10"
"262","168.11"
"262","168.12"
"262","168.13"
"262","168.14"
"262","168.15"
"262","168.16"
"262","168.17"
"262","168.18"
"262","168.19"
"262","168.2"
"262","168.20"
"262","168.21"
"262","168.22"
"262","168.23"
"262","168.24"
"262","168.25"
"262","168.26"
"262","168.27"
"262","168.28"
"262","168.29"
"262","168.3"
"262","168.30"
"262","168.31"
"262","168.32"
"262","168.33"
"262","168.34"
"262","168.35"
"262","168.36"
"262","168.37"
"262","168.38"
"262","168.39"
"262","168.4"
"262","168.40"
"262","168.41"
"262","168.42"
"262","168.43"
"262","168.44"
"262","168.45"
"262","168.46"
"262","168.47"
"262","168.48"
"262","168.49"
"262","168.5"
"262","168.50"
"262","168.51"
"262","168.52"
"262","168.53"
"262","168.54"
"262","168.55"
"262","168.56"
"262","168.57"
"262","168.58"
"262","168.59"
"262","168.6"
"262","168.60"
"262","168.61"
"262","168.62"
"262","168.63"
"262","168.64"
"262","168.65"
"262","168.66"
"262","168.67"
"262","168.68"
"262","168.69"
"262","168.7"
"262","168.70"
"262","168.71"
"262","168.72"
"262","168.73"
"262","168.74"
"262","168.75"
"262","168.76"
"262","168.77"
"262","168.78"
"262","168.79"
"262","168.8"
"262","168.80"
"262","168.81"
"262","168.82"
"262","168.83"
"262","168.84"
"262","168.85"
"262","168.86"
"262","168.87"
"262","168.88"
"262","168.89"
"262","168.9"
"262","168.90"
"262","168.91"
"262","168.92"
"262","168.93"
"262","168.94"
"262","168.95"
"262","168.96"
"262","168.97"
"262","168.98"
"262","168.99"
"262","169"
"262","169.0"
"262","169.00"
"262","169.01"
"262","169.02"
"262","169.03"
"262","169.04"
"262","169.05"
"262","169.06"
"262","169.07"
"262","169.08"
"262","169.09"
"262","169.1"
"262","169.10"
"262","169.11"
"262","169.12"
"262","169.13"
"262","169.14"
"262","169.15"
"262","169.16"
"262","169.17"
"262","169.18"
"262","169.19"
"262","169.2"
"262","169.20"
"262","169.21"
"262","169.22"
"262","169.23"
"262","169.24"
"262","169.25"
"262","169.26"
"262","169.27"
"262","169.28"
"262","169.29"
"262","169.3"
"262","169.30"
"262","169.31"
"262","169.32"
"262","169.33"
"262","169.34"
"262","169.35"
"262","169.36"
"262","169.37"
"262","169.38"
"262","169.39"
"262","169.4"
"262","169.40"
"262","169.41"
"262","169.42"
"262","169.43"
"262","169.44"
"262","169.45"
"262","169.46"
"262","169.47"
"262","169.48"
"262","169.49"
"262","169.5"
"262","169.50"
"262","169.51"
"262","169.52"
"262","169.53"
"262","169.54"
"262","169.55"
"262","169.56"
"262","169.57"
"262","169.58"
"262","169.59"
"262","169.6"
"262","169.60"
"262","169.61"
"262","169.62"
"262","169.63"
"262","169.64"
"262","169.65"
"262","169.66"
"262","169.67"
"262","169.68"
"262","169.69"
"262","169.7"
"262","169.70"
"262","169.71"
"262","169.72"
"262","169.73"
"262","169.74"
"262","169.75"
"262","169.76"
"262","169.77"
"262","169.78"
"262","169.79"
"262","169.8"
"262","169.80"
"262","169.81"
"262","169.82"
"262","169.83"
"262","169.84"
"262","169.85"
"262","169.86"
"262","169.87"
"262","169.88"
"262","169.89"
"262","169.9"
"262","169.90"
"262","169.91"
"262","169.92"
"262","169.93"
"262","169.94"
"262","169.95"
"262","169.96"
"262","169.97"
"262","169.98"
"262","169.99"
"262","170"
"262","170.0"
"262","170.00"
"262","170.01"
"262","170.02"
"262","170.03"
"262","170.04"
"262","170.05"
"262","170.06"
"262","170.07"
"262","170.08"
"262","170.09"
"262","170.1"
"262","170.10"
"262","170.11"
"262","170.12"
"262","170.13"
"262","170.14"
"262","170.15"
"262","170.16"
"262","170.17"
"262","170.18"
"262","170.19"
"262","170.2"
"262","170.20"
"262","170.21"
"262","170.22"
"262","170.23"
"262","170.24"
"262","170.25"
"262","170.26"
"262","170.27"
"262","170.28"
"262","170.29"
"262","170.3"
"262","170.30"
"262","170.31"
"262","170.32"
"262","170.33"
"262","170.34"
"262","170.35"
"262","170.36"
"262","170.37"
"262","170.38"
"262","170.39"
"262","170.4"
"262","170.40"
"262","170.41"
"262","170.42"
"262","170.43"
"262","170.44"
"262","170.45"
"262","170.46"
"262","170.47"
"262","170.48"
"262","170.49"
"262","170.5"
"262","170.50"
"262","170.51"
"262","170.52"
"262","170.53"
"262","170.54"
"262","170.55"
"262","170.56"
"262","170.57"
"262","170.58"
"262","170.59"
"262","170.6"
"262","170.60"
"262","170.61"
"262","170.62"
"262","170.63"
"262","170.64"
"262","170.65"
"262","170.66"
"262","170.67"
"262","170.68"
"262","170.69"
"262","170.7"
"262","170.70"
"262","170.71"
"262","170.72"
"262","170.73"
"262","170.74"
"262","170.75"
"262","170.76"
"262","170.77"
"262","170.78"
"262","170.79"
"262","170.8"
"262","170.80"
"262","170.81"
"262","170.82"
"262","170.83"
"262","170.84"
"262","170.85"
"262","170.86"
"262","170.87"
"262","170.88"
"262","170.89"
"262","170.9"
"262","170.90"
"262","170.91"
"262","170.92"
"262","170.93"
"262","170.94"
"262","170.95"
"262","170.96"
"262","170.97"
"262","170.98"
"262","170.99"
"262","171"
"262","171.0"
"262","171.00"
"262","171.01"
"262","171.02"
"262","171.03"
"262","171.04"
"262","171.05"
"262","171.06"
"262","171.07"
"262","171.08"
"262","171.09"
"262","171.1"
"262","171.10"
"262","171.11"
"262","171.12"
"262","171.13"
"262","171.14"
"262","171.15"
"262","171.16"
"262","171.17"
"262","171.18"
"262","171.19"
"262","171.2"
"262","171.20"
"262","171.21"
"262","171.22"
"262","171.23"
"262","171.24"
"262","171.25"
"262","171.26"
"262","171.27"
"262","171.28"
"262","171.29"
"262","171.3"
"262","171.30"
"262","171.31"
"262","171.32"
"262","171.33"
"262","171.34"
"262","171.35"
"262","171.36"
"262","171.37"
"262","171.38"
"262","171.39"
"262","171.4"
"262","171.40"
"262","171.41"
"262","171.42"
"262","171.43"
"262","171.44"
"262","171.45"
"262","171.46"
"262","171.47"
"262","171.48"
"262","171.49"
"262","171.5"
"262","171.50"
"262","171.51"
"262","171.52"
"262","171.53"
"262","171.54"
"262","171.55"
"262","171.56"
"262","171.57"
"262","171.58"
"262","171.59"
"262","171.6"
"262","171.60"
"262","171.61"
"262","171.62"
"262","171.63"
"262","171.64"
"262","171.65"
"262","171.66"
"262","171.67"
"262","171.68"
"262","171.69"
"262","171.7"
"262","171.70"
"262","171.71"
"262","171.72"
"262","171.73"
"262","171.74"
"262","171.75"
"262","171.76"
"262","171.77"
"262","171.78"
"262","171.79"
"262","171.8"
"262","171.80"
"262","171.81"
"262","171.82"
"262","171.83"
"262","171.84"
"262","171.85"
"262","171.86"
"262","171.87"
"262","171.88"
"262","171.89"
"262","171.9"
"262","171.90"
"262","171.91"
"262","171.92"
"262","171.93"
"262","171.94"
"262","171.95"
"262","171.96"
"262","171.97"
"262","171.98"
"262","171.99"
"262","172"
"262","172.0"
"262","172.00"
"262","172.01"
"262","172.02"
"262","172.03"
"262","172.04"
"262","172.05"
"262","172.06"
"262","172.07"
"262","172.08"
"262","172.09"
"262","172.1"
"262","172.10"
"262","172.11"
"262","172.12"
"262","172.13"
"262","172.14"
"262","172.15"
"262","172.16"
"262","172.17"
"262","172.18"
"262","172.19"
"262","172.2"
"262","172.20"
"262","172.21"
"262","172.22"
"262","172.23"
"262","172.24"
"262","172.25"
"262","172.26"
"262","172.27"
"262","172.28"
"262","172.29"
"262","172.3"
"262","172.30"
"262","172.31"
"262","172.32"
"262","172.33"
"262","172.34"
"262","172.35"
"262","172.36"
"262","172.37"
"262","172.38"
"262","172.39"
"262","172.4"
"262","172.40"
"262","172.41"
"262","172.42"
"262","172.43"
"262","172.44"
"262","172.45"
"262","172.46"
"262","172.47"
"262","172.48"
"262","172.49"
"262","172.5"
"262","172.50"
"262","172.51"
"262","172.52"
"262","172.53"
"262","172.54"
"262","172.55"
"262","172.56"
"262","172.57"
"262","172.58"
"262","172.59"
"262","172.6"
"262","172.60"
"262","172.61"
"262","172.62"
"262","172.63"
"262","172.64"
"262","172.65"
"262","172.66"
"262","172.67"
"262","172.68"
"262","172.69"
"262","172.7"
"262","172.70"
"262","172.71"
"262","172.72"
"262","172.73"
"262","172.74"
"262","172.75"
"262","172.76"
"262","172.77"
"262","172.78"
"262","172.79"
"262","172.8"
"262","172.80"
"262","172.81"
"262","172.82"
"262","172.83"
"262","172.84"
"262","172.85"
"262","172.86"
"262","172.87"
"262","172.88"
"262","172.89"
"262","172.9"
"262","172.90"
"262","172.91"
"262","172.92"
"262","172.93"
"262","172.94"
"262","172.95"
"262","172.96"
"262","172.97"
"262","172.98"
"262","172.99"
"262","173"
"262","173.0"
"262","173.00"
"262","173.01"
"262","173.02"
"262","173.03"
"262","173.04"
"262","173.05"
"262","173.06"
"262","173.07"
"262","173.08"
"262","173.09"
"262","173.1"
"262","173.10"
"262","173.11"
"262","173.12"
"262","173.13"
"262","173.14"
"262","173.15"
"262","173.16"
"262","173.17"
"262","173.18"
"262","173.19"
"262","173.2"
"262","173.20"
"262","173.21"
"262","173.22"
"262","173.23"
"262","173.24"
"262","173.25"
"262","173.26"
"262","173.27"
"262","173.28"
"262","173.29"
"262","173.3"
"262","173.30"
"262","173.31"
"262","173.32"
"262","173.33"
"262","173.34"
"262","173.35"
"262","173.36"
"262","173.37"
"262","173.38"
"262","173.39"
"262","173.4"
"262","173.40"
"262","173.41"
"262","173.42"
"262","173.43"
"262","173.44"
"262","173.45"
"262","173.46"
"262","173.47"
"262","173.48"
"262","173.49"
"262","173.5"
"262","173.50"
"262","173.51"
"262","173.52"
"262","173.53"
"262","173.54"
"262","173.55"
"262","173.56"
"262","173.57"
"262","173.58"
"262","173.59"
"262","173.6"
"262","173.60"
"262","173.61"
"262","173.62"
"262","173.63"
"262","173.64"
"262","173.65"
"262","173.66"
"262","173.67"
"262","173.68"
"262","173.69"
"262","173.7"
"262","173.70"
"262","173.71"
"262","173.72"
"262","173.73"
"262","173.74"
"262","173.75"
"262","173.76"
"262","173.77"
"262","173.78"
"262","173.79"
"262","173.8"
"262","173.80"
"262","173.81"
"262","173.82"
"262","173.83"
"262","173.84"
"262","173.85"
"262","173.86"
"262","173.87"
"262","173.88"
"262","173.89"
"262","173.9"
"262","173.90"
"262","173.91"
"262","173.92"
"262","173.93"
"262","173.94"
"262","173.95"
"262","173.96"
"262","173.97"
"262","173.98"
"262","173.99"
"262","174"
"262","174.0"
"262","174.00"
"262","174.01"
"262","174.02"
"262","174.03"
"262","174.04"
"262","174.05"
"262","174.06"
"262","174.07"
"262","174.08"
"262","174.09"
"262","174.1"
"262","174.10"
"262","174.11"
"262","174.12"
"262","174.13"
"262","174.14"
"262","174.15"
"262","174.16"
"262","174.17"
"262","174.18"
"262","174.19"
"262","174.2"
"262","174.20"
"262","174.21"
"262","174.22"
"262","174.23"
"262","174.24"
"262","174.25"
"262","174.26"
"262","174.27"
"262","174.28"
"262","174.29"
"262","174.3"
"262","174.30"
"262","174.31"
"262","174.32"
"262","174.33"
"262","174.34"
"262","174.35"
"262","174.36"
"262","174.37"
"262","174.38"
"262","174.39"
"262","174.4"
"262","174.40"
"262","174.41"
"262","174.42"
"262","174.43"
"262","174.44"
"262","174.45"
"262","174.46"
"262","174.47"
"262","174.48"
"262","174.49"
"262","174.5"
"262","174.50"
"262","174.51"
"262","174.52"
"262","174.53"
"262","174.54"
"262","174.55"
"262","174.56"
"262","174.57"
"262","174.58"
"262","174.59"
"262","174.6"
"262","174.60"
"262","174.61"
"262","174.62"
"262","174.63"
"262","174.64"
"262","174.65"
"262","174.66"
